O
   6.     16.00     2     1
  1.150000  1.150000  1.150000
2.400000  0.258284 0.345283 0.000022
2.420000  0.252362 0.340145 0.000022
2.440000  0.246565 0.335075 0.000022
2.460000  0.240887 0.330071 0.000023
2.480000  0.235325 0.325130 0.000023
2.500000  0.229877 0.320251 0.000024
2.520000  0.224541 0.315434 0.000024
2.540000  0.219316 0.310679 0.000024
2.560000  0.214202 0.305988 0.000025
2.580000  0.209201 0.301363 0.000025
2.600000  0.204311 0.296804 0.000026
2.620000  0.199529 0.292309 0.000026
2.640000  0.194849 0.287873 0.000027
2.660000  0.190269 0.283497 0.000027
2.680000  0.185786 0.279178 0.000028
2.700000  0.181401 0.274919 0.000028
2.720000  0.177113 0.270718 0.000028
2.740000  0.172920 0.266577 0.000029
2.760000  0.168820 0.262494 0.000029
2.780000  0.164814 0.258470 0.000030
2.800000  0.160898 0.254505 0.000030
2.820000  0.157070 0.250595 0.000031
2.840000  0.153327 0.246740 0.000031
2.860000  0.149667 0.242939 0.000032
2.880000  0.146087 0.239189 0.000032
2.900000  0.142587 0.235491 0.000033
2.920000  0.139165 0.231846 0.000033
2.940000  0.135821 0.228252 0.000034
2.960000  0.132553 0.224710 0.000034
2.980000  0.129361 0.221221 0.000035
3.000000  0.126244 0.217785 0.000035
3.020000  0.123201 0.214401 0.000036
3.040000  0.120229 0.211067 0.000037
3.060000  0.117325 0.207781 0.000037
3.080000  0.114485 0.204541 0.000038
3.100000  0.111709 0.201345 0.000038
3.120000  0.108996 0.198196 0.000039
3.140000  0.106347 0.195092 0.000039
3.160000  0.103760 0.192035 0.000040
3.180000  0.101234 0.189025 0.000040
3.200000  0.098767 0.186060 0.000041
3.220000  0.096359 0.183138 0.000042
3.240000  0.094006 0.180259 0.000042
3.260000  0.091708 0.177423 0.000043
3.280000  0.089464 0.174629 0.000043
3.300000  0.087273 0.171877 0.000044
3.320000  0.085134 0.169166 0.000045
3.340000  0.083047 0.166497 0.000045
3.360000  0.081008 0.163867 0.000046
3.380000  0.079019 0.161278 0.000047
3.400000  0.077076 0.158727 0.000047
3.420000  0.075179 0.156215 0.000048
3.440000  0.073328 0.153740 0.000048
3.460000  0.071520 0.151303 0.000049
3.480000  0.069755 0.148901 0.000050
3.500000  0.068031 0.146535 0.000050
3.520000  0.066349 0.144205 0.000051
3.540000  0.064706 0.141910 0.000052
3.560000  0.063104 0.139651 0.000052
3.580000  0.061541 0.137427 0.000053
3.600000  0.060015 0.135238 0.000054
3.620000  0.058527 0.133082 0.000054
3.640000  0.057075 0.130960 0.000055
3.660000  0.055658 0.128871 0.000056
3.680000  0.054276 0.126814 0.000057
3.700000  0.052927 0.124788 0.000057
3.720000  0.051610 0.122793 0.000058
3.740000  0.050325 0.120829 0.000059
3.760000  0.049071 0.118895 0.000059
3.780000  0.047848 0.116991 0.000060
3.800000  0.046654 0.115116 0.000061
3.820000  0.045489 0.113270 0.000062
3.840000  0.044353 0.111452 0.000062
3.860000  0.043244 0.109663 0.000063
3.880000  0.042163 0.107901 0.000064
3.900000  0.041108 0.106168 0.000065
3.920000  0.040079 0.104461 0.000066
3.940000  0.039075 0.102781 0.000066
3.960000  0.038096 0.101128 0.000067
3.980000  0.037141 0.099500 0.000068
4.000000  0.036210 0.097898 0.000069
4.020000  0.035301 0.096321 0.000069
4.040000  0.034415 0.094769 0.000070
4.060000  0.033551 0.093241 0.000071
4.080000  0.032708 0.091737 0.000072
4.100000  0.031885 0.090256 0.000073
4.120000  0.031083 0.088798 0.000074
4.140000  0.030300 0.087364 0.000074
4.160000  0.029537 0.085952 0.000075
4.180000  0.028793 0.084562 0.000076
4.200000  0.028068 0.083195 0.000077
4.220000  0.027360 0.081849 0.000078
4.240000  0.026670 0.080524 0.000079
4.260000  0.025998 0.079221 0.000080
4.280000  0.025342 0.077939 0.000080
4.300000  0.024702 0.076677 0.000081
4.320000  0.024078 0.075435 0.000082
4.340000  0.023470 0.074212 0.000083
4.360000  0.022876 0.073008 0.000084
4.380000  0.022298 0.071823 0.000085
4.400000  0.021733 0.070656 0.000086
4.420000  0.021182 0.069508 0.000087
4.440000  0.020645 0.068378 0.000088
4.460000  0.020122 0.067267 0.000089
4.480000  0.019612 0.066173 0.000090
4.500000  0.019115 0.065098 0.000091
4.520000  0.018630 0.064039 0.000092
4.540000  0.018158 0.062998 0.000093
4.560000  0.017698 0.061974 0.000093
4.580000  0.017249 0.060965 0.000094
4.600000  0.016811 0.059973 0.000095
4.620000  0.016384 0.058996 0.000096
4.640000  0.015967 0.058035 0.000097
4.660000  0.015561 0.057089 0.000098
4.680000  0.015165 0.056158 0.000099
4.700000  0.014779 0.055242 0.000100
4.720000  0.014403 0.054340 0.000102
4.740000  0.014036 0.053453 0.000103
4.760000  0.013679 0.052581 0.000104
4.780000  0.013330 0.051722 0.000105
4.800000  0.012991 0.050878 0.000106
4.820000  0.012660 0.050047 0.000107
4.840000  0.012337 0.049230 0.000108
4.860000  0.012023 0.048426 0.000109
4.880000  0.011716 0.047635 0.000110
4.900000  0.011418 0.046856 0.000111
4.920000  0.011126 0.046091 0.000112
4.940000  0.010842 0.045337 0.000113
4.960000  0.010566 0.044595 0.000114
4.980000  0.010296 0.043866 0.000115
5.000000  0.010033 0.043148 0.000117
5.020000  0.009776 0.042441 0.000118
5.040000  0.009526 0.041746 0.000119
5.060000  0.009283 0.041062 0.000120
5.080000  0.009045 0.040390 0.000121
5.100000  0.008814 0.039728 0.000122
5.120000  0.008589 0.039078 0.000124
5.140000  0.008369 0.038437 0.000125
5.160000  0.008155 0.037808 0.000126
5.180000  0.007946 0.037188 0.000127
5.200000  0.007742 0.036578 0.000128
5.220000  0.007544 0.035978 0.000129
5.240000  0.007351 0.035388 0.000131
5.260000  0.007162 0.034807 0.000132
5.280000  0.006979 0.034236 0.000133
5.300000  0.006800 0.033674 0.000134
5.320000  0.006626 0.033121 0.000136
5.340000  0.006456 0.032578 0.000137
5.360000  0.006290 0.032043 0.000138
5.380000  0.006129 0.031517 0.000139
5.400000  0.005972 0.031000 0.000141
5.420000  0.005819 0.030491 0.000142
5.440000  0.005669 0.029990 0.000143
5.460000  0.005524 0.029498 0.000145
5.480000  0.005382 0.029013 0.000146
5.500000  0.005244 0.028536 0.000147
5.520000  0.005109 0.028067 0.000148
5.540000  0.004978 0.027605 0.000150
5.560000  0.004850 0.027151 0.000151
5.580000  0.004725 0.026704 0.000153
5.600000  0.004603 0.026265 0.000154
5.620000  0.004485 0.025833 0.000155
5.640000  0.004370 0.025408 0.000157
5.660000  0.004257 0.024991 0.000158
5.680000  0.004148 0.024580 0.000159
5.700000  0.004041 0.024175 0.000161
5.720000  0.003937 0.023778 0.000162
5.740000  0.003836 0.023387 0.000164
5.760000  0.003737 0.023002 0.000165
5.780000  0.003641 0.022623 0.000166
5.800000  0.003547 0.022250 0.000168
5.820000  0.003456 0.021884 0.000169
5.840000  0.003367 0.021523 0.000171
5.860000  0.003280 0.021169 0.000172
5.880000  0.003196 0.020820 0.000174
5.900000  0.003113 0.020477 0.000175
5.920000  0.003033 0.020140 0.000177
5.940000  0.002955 0.019808 0.000178
5.960000  0.002879 0.019482 0.000180
5.980000  0.002805 0.019161 0.000181
6.000000  0.002732 0.018845 0.000183
6.020000  0.002662 0.018534 0.000184
6.040000  0.002593 0.018229 0.000186
6.060000  0.002526 0.017929 0.000187
6.080000  0.002461 0.017633 0.000189
6.100000  0.002398 0.017343 0.000191
6.120000  0.002336 0.017057 0.000192
6.140000  0.002276 0.016776 0.000194
6.160000  0.002217 0.016499 0.000195
6.180000  0.002160 0.016227 0.000197
6.200000  0.002104 0.015959 0.000198
6.220000  0.002050 0.015696 0.000200
6.240000  0.001997 0.015437 0.000202
6.260000  0.001945 0.015182 0.000203
6.280000  0.001895 0.014932 0.000205
6.300000  0.001846 0.014686 0.000207
6.320000  0.001798 0.014443 0.000208
6.340000  0.001752 0.014205 0.000210
6.360000  0.001707 0.013971 0.000212
6.380000  0.001662 0.013740 0.000213
6.400000  0.001620 0.013513 0.000215
6.420000  0.001578 0.013290 0.000217
6.440000  0.001537 0.013071 0.000219
6.460000  0.001497 0.012855 0.000220
6.480000  0.001459 0.012643 0.000222
6.500000  0.001421 0.012435 0.000224
6.520000  0.001384 0.012229 0.000226
6.540000  0.001348 0.012028 0.000227
6.560000  0.001313 0.011829 0.000229
6.580000  0.001279 0.011634 0.000231
6.600000  0.001246 0.011442 0.000233
6.620000  0.001214 0.011253 0.000235
6.640000  0.001183 0.011067 0.000236
6.660000  0.001152 0.010885 0.000238
6.680000  0.001122 0.010705 0.000240
6.700000  0.001093 0.010528 0.000242
6.720000  0.001065 0.010354 0.000244
6.740000  0.001037 0.010183 0.000246
6.760000  0.001011 0.010015 0.000248
6.780000  0.000984 0.009850 0.000249
6.800000  0.000959 0.009687 0.000251
6.820000  0.000934 0.009527 0.000253
6.840000  0.000910 0.009370 0.000255
6.860000  0.000886 0.009215 0.000257
6.880000  0.000863 0.009063 0.000259
6.900000  0.000841 0.008913 0.000261
6.920000  0.000819 0.008766 0.000263
6.940000  0.000798 0.008621 0.000265
6.960000  0.000777 0.008478 0.000267
6.980000  0.000757 0.008338 0.000269
7.000000  0.000738 0.008200 0.000271
7.020000  0.000718 0.008065 0.000273
7.040000  0.000700 0.007932 0.000275
7.060000  0.000682 0.007801 0.000277
7.080000  0.000664 0.007672 0.000279
7.100000  0.000647 0.007545 0.000281
7.120000  0.000630 0.007421 0.000283
7.140000  0.000614 0.007298 0.000285
7.160000  0.000598 0.007178 0.000288
7.180000  0.000582 0.007059 0.000290
7.200000  0.000567 0.006942 0.000292
7.220000  0.000553 0.006828 0.000294
7.240000  0.000538 0.006715 0.000296
7.260000  0.000524 0.006604 0.000298
7.280000  0.000511 0.006495 0.000300
7.300000  0.000497 0.006387 0.000303
7.320000  0.000485 0.006282 0.000305
7.340000  0.000472 0.006178 0.000307
7.360000  0.000460 0.006076 0.000309
7.380000  0.000448 0.005975 0.000311
7.400000  0.000436 0.005877 0.000314
7.420000  0.000425 0.005779 0.000316
7.440000  0.000414 0.005684 0.000318
7.460000  0.000403 0.005590 0.000320
7.480000  0.000393 0.005498 0.000323
7.500000  0.000382 0.005407 0.000325
7.520000  0.000373 0.005317 0.000327
7.540000  0.000363 0.005230 0.000329
7.560000  0.000353 0.005143 0.000332
7.580000  0.000344 0.005058 0.000334
7.600000  0.000335 0.004975 0.000336
7.620000  0.000327 0.004892 0.000339
7.640000  0.000318 0.004812 0.000341
7.660000  0.000310 0.004732 0.000344
7.680000  0.000302 0.004654 0.000346
7.700000  0.000294 0.004577 0.000348
7.720000  0.000286 0.004501 0.000351
7.740000  0.000279 0.004427 0.000353
7.760000  0.000272 0.004354 0.000356
7.780000  0.000265 0.004282 0.000358
7.800000  0.000258 0.004211 0.000361
7.820000  0.000251 0.004142 0.000363
7.840000  0.000245 0.004073 0.000366
7.860000  0.000238 0.004006 0.000368
7.880000  0.000232 0.003939 0.000371
7.900000  0.000226 0.003874 0.000373
7.920000  0.000220 0.003810 0.000376
7.940000  0.000214 0.003747 0.000378
7.960000  0.000209 0.003685 0.000381
7.980000  0.000203 0.003625 0.000383
8.000000  0.000198 0.003565 0.000386
8.020000  0.000193 0.003506 0.000388
8.040000  0.000188 0.003448 0.000391
8.060000  0.000183 0.003391 0.000394
8.080000  0.000178 0.003335 0.000396
8.100000  0.000174 0.003280 0.000399
8.120000  0.000169 0.003226 0.000402
8.140000  0.000165 0.003172 0.000404
8.160000  0.000161 0.003120 0.000407
8.180000  0.000156 0.003068 0.000410
8.200000  0.000152 0.003018 0.000412
8.220000  0.000148 0.002968 0.000415
8.240000  0.000145 0.002919 0.000418
8.260000  0.000141 0.002871 0.000421
8.280000  0.000137 0.002823 0.000423
8.300000  0.000134 0.002777 0.000426
8.320000  0.000130 0.002731 0.000429
8.340000  0.000127 0.002685 0.000432
8.360000  0.000123 0.002641 0.000435
8.380000  0.000120 0.002597 0.000437
8.400000  0.000117 0.002555 0.000440
8.420000  0.000114 0.002512 0.000443
8.440000  0.000111 0.002471 0.000446
8.460000  0.000108 0.002430 0.000449
8.480000  0.000105 0.002390 0.000452
8.500000  0.000103 0.002350 0.000455
8.520000  0.000100 0.002312 0.000458
8.540000  0.000097 0.002273 0.000460
8.560000  0.000095 0.002236 0.000463
8.580000  0.000092 0.002199 0.000466
8.600000  0.000090 0.002163 0.000469
8.620000  0.000088 0.002127 0.000472
8.640000  0.000085 0.002092 0.000475
8.660000  0.000083 0.002057 0.000478
8.680000  0.000081 0.002023 0.000481
8.700000  0.000079 0.001990 0.000484
8.720000  0.000077 0.001957 0.000487
8.740000  0.000075 0.001925 0.000491
8.760000  0.000073 0.001893 0.000494
8.780000  0.000071 0.001862 0.000497
8.800000  0.000069 0.001831 0.000500
8.820000  0.000067 0.001801 0.000503
8.840000  0.000066 0.001771 0.000506
8.860000  0.000064 0.001742 0.000509
8.880000  0.000062 0.001713 0.000512
8.900000  0.000061 0.001685 0.000516
8.920000  0.000059 0.001657 0.000519
8.940000  0.000057 0.001629 0.000522
8.960000  0.000056 0.001602 0.000525
8.980000  0.000055 0.001576 0.000528
9.000000  0.000053 0.001550 0.000532
9.020000  0.000052 0.001524 0.000535
9.040000  0.000050 0.001499 0.000538
9.060000  0.000049 0.001474 0.000542
9.080000  0.000048 0.001450 0.000545
9.100000  0.000047 0.001426 0.000548
9.120000  0.000045 0.001403 0.000552
9.140000  0.000044 0.001379 0.000555
9.160000  0.000043 0.001357 0.000558
9.180000  0.000042 0.001334 0.000562
9.200000  0.000041 0.001312 0.000565
9.220000  0.000040 0.001291 0.000568
9.240000  0.000039 0.001269 0.000572
9.260000  0.000038 0.001248 0.000575
9.280000  0.000037 0.001228 0.000579
9.300000  0.000036 0.001208 0.000582
9.320000  0.000035 0.001188 0.000586
9.340000  0.000034 0.001168 0.000589
9.360000  0.000033 0.001149 0.000593
9.380000  0.000032 0.001130 0.000596
9.400000  0.000031 0.001111 0.000600
9.420000  0.000031 0.001093 0.000603
9.440000  0.000030 0.001075 0.000607
9.460000  0.000030 0.001070 0.000608
9.480000  0.000030 0.001070 0.000608
9.500000  0.000030 0.001070 0.000608
9.520000  0.000030 0.001070 0.000608
9.540000  0.000030 0.001070 0.000608
9.560000  0.000030 0.001070 0.000608
9.580000  0.000030 0.001070 0.000608
9.600000  0.000030 0.001070 0.000608
9.620000  0.000030 0.001070 0.000608
9.640000  0.000030 0.001070 0.000608
9.660000  0.000030 0.001070 0.000608
9.680000  0.000030 0.001070 0.000608
9.700000  0.000030 0.001070 0.000608
9.720000  0.000030 0.001070 0.000608
9.740000  0.000030 0.001070 0.000608
9.760000  0.000030 0.001070 0.000608
9.780000  0.000030 0.001070 0.000608
9.800000  0.000030 0.001070 0.000608
9.820000  0.000030 0.001070 0.000608
9.840000  0.000030 0.001070 0.000608
9.860000  0.000030 0.001070 0.000608
9.880000  0.000030 0.001070 0.000608
9.900000  0.000030 0.001070 0.000608
9.920000  0.000030 0.001070 0.000608
9.940000  0.000030 0.001070 0.000608
9.960000  0.000030 0.001070 0.000608
9.980000  0.000030 0.001070 0.000608
10.000000  0.000030 0.001070 0.000608
